code;salinity_avg;salinity_max;salinity_min;temperature_avg;temperature_max;temperature_min;oxygen_avg;oxygen_max;oxygen_min;pprod_avg;pprod_max;pprod_min;ph_avg;ph_max;ph_min;alcalinity_avg;alcalinity_max;alcalinity_min;disolvC_avg;disolvC_max;disolvC_min;nitrate_avg;nitrate_max;nitrate_min;phosphate_avg;phosphate_max;phosphate_min;silicate_avg;silicate_max;silicate_min;ammonium_avg;ammonium_max;ammonium_min;zoopla_avg;zoopla_max;zoopla_min;chloroph_avg;chloroph_max;chloroph_min;phytopl_avg;phytopl_max;phytopl_min;northward_avg;northward_max;northward_min;easteward_avg;easteward_max;easteward_min
st.065;38.01681985;38.34387302;37.61206341;20.87998831;28.86057687;14.51015627;230.448074;246.4586124;215.3674507;6.382982548;10.20450103;2.896600425;8.037152586;8.120130062;7.927414954;2.646487188;2.673351705;2.63133651;2.331871257;2.34670946;2.317551434;0.746996252;1.233219936;0.440371778;0.017086249;0.052758935;0.007191006;1.966960404;2.387576222;1.523176834;0.144479169;0.168923862;0.118497822;0.740206813;1.478293777;0.385345276;0.089414569;0.19699773;0.03844723;0.359768833;0.807468474;0.172232438;0.009512255;0.054044374;-0.047127668;-0.002616922;0.033721331;-0.031288906
st.066;38.01681985;38.34387302;37.61206341;20.87998831;28.86057687;14.51015627;230.448074;246.4586124;215.3674507;6.382982548;10.20450103;2.896600425;8.037152586;8.120130062;7.927414954;2.646487188;2.673351705;2.63133651;2.331871257;2.34670946;2.317551434;0.746996252;1.233219936;0.440371778;0.017086249;0.052758935;0.007191006;1.966960404;2.387576222;1.523176834;0.144479169;0.168923862;0.118497822;0.740206813;1.478293777;0.385345276;0.089414569;0.19699773;0.03844723;0.359768833;0.807468474;0.172232438;0.009512255;0.054044374;-0.047127668;-0.002616922;0.033721331;-0.031288906
st.067;38.02593703;38.28989707;37.80686951;20.70479595;28.63578542;14.39877446;229.7165796;247.4348721;210.8657532;6.047469031;9.307629373;2.691817734;8.039174555;8.120869848;7.932779312;2.647299571;2.671320915;2.63404727;2.3327682;2.344878038;2.318695174;0.741110191;1.195366197;0.43174335;0.0200981;0.054758115;0.007130096;1.998423605;2.405292326;1.52555022;0.148897667;0.189273044;0.122587208;0.73837368;1.440877861;0.394115269;0.082680248;0.183775107;0.037008462;0.344189508;0.750858194;0.154896382;-0.003723854;0.068944315;-0.075271006;-0.000380496;0.029429273;-0.029877112
st.068;38.02593703;38.28989707;37.80686951;20.70479595;28.63578542;14.39877446;229.7165796;247.4348721;210.8657532;6.047469031;9.307629373;2.691817734;8.039174555;8.120869848;7.932779312;2.647299571;2.671320915;2.63404727;2.3327682;2.344878038;2.318695174;0.741110191;1.195366197;0.43174335;0.0200981;0.054758115;0.007130096;1.998423605;2.405292326;1.52555022;0.148897667;0.189273044;0.122587208;0.73837368;1.440877861;0.394115269;0.082680248;0.183775107;0.037008462;0.344189508;0.750858194;0.154896382;-0.003723854;0.068944315;-0.075271006;-0.000380496;0.029429273;-0.029877112
st.069;38.02593703;38.28989707;37.80686951;20.70479595;28.63578542;14.39877446;229.7165796;247.4348721;210.8657532;6.047469031;9.307629373;2.691817734;8.039174555;8.120869848;7.932779312;2.647299571;2.671320915;2.63404727;2.3327682;2.344878038;2.318695174;0.741110191;1.195366197;0.43174335;0.0200981;0.054758115;0.007130096;1.998423605;2.405292326;1.52555022;0.148897667;0.189273044;0.122587208;0.73837368;1.440877861;0.394115269;0.082680248;0.183775107;0.037008462;0.344189508;0.750858194;0.154896382;-0.003723854;0.068944315;-0.075271006;-0.000380496;0.029429273;-0.029877112
st.070;38.02422377;38.29712847;37.66319444;20.23238981;27.78963598;13.89631452;231.852022;247.1426527;218.4252879;7.637238569;13.35173448;3.563859516;8.049027575;8.130084144;7.945192231;2.646144897;2.66643601;2.629045857;2.330872611;2.344254255;2.316678418;0.599781062;1.114438309;0.381010867;0.013016386;0.040514891;0.006878507;1.930468172;2.306079096;1.542714039;0.130269902;0.156540513;0.102943739;0.76540363;1.496424701;0.358331852;0.1206345;0.279422631;0.046333156;0.462681658;1.142973092;0.214104743;0.008913088;0.032311797;-0.018590754;0.005224921;0.017309591;-0.007513586
st.071;38.02422377;38.29712847;37.66319444;20.23238981;27.78963598;13.89631452;231.852022;247.1426527;218.4252879;7.637238569;13.35173448;3.563859516;8.049027575;8.130084144;7.945192231;2.646144897;2.66643601;2.629045857;2.330872611;2.344254255;2.316678418;0.599781062;1.114438309;0.381010867;0.013016386;0.040514891;0.006878507;1.930468172;2.306079096;1.542714039;0.130269902;0.156540513;0.102943739;0.76540363;1.496424701;0.358331852;0.1206345;0.279422631;0.046333156;0.462681658;1.142973092;0.214104743;0.008913088;0.032311797;-0.018590754;0.005224921;0.017309591;-0.007513586
st.072;38.02422377;38.29712847;37.66319444;20.23238981;27.78963598;13.89631452;231.852022;247.1426527;218.4252879;7.637238569;13.35173448;3.563859516;8.049027575;8.130084144;7.945192231;2.646144897;2.66643601;2.629045857;2.330872611;2.344254255;2.316678418;0.599781062;1.114438309;0.381010867;0.013016386;0.040514891;0.006878507;1.930468172;2.306079096;1.542714039;0.130269902;0.156540513;0.102943739;0.76540363;1.496424701;0.358331852;0.1206345;0.279422631;0.046333156;0.462681658;1.142973092;0.214104743;0.008913088;0.032311797;-0.018590754;0.005224921;0.017309591;-0.007513586
st.073;38.00922022;38.29899597;37.63294172;20.35836654;27.88893461;14.22587621;231.7437126;247.141428;219.8495197;7.806535963;17.28651786;3.578869551;8.04744453;8.123350382;7.944988549;2.646114341;2.666509598;2.628286749;2.330592562;2.345789552;2.315404773;0.628766117;1.393700883;0.405230537;0.014610113;0.054629212;0.00693683;1.926055687;2.299185991;1.523385301;0.132538956;0.153991159;0.114411763;0.761937921;1.577865407;0.305308539;0.117618201;0.287710682;0.045329114;0.45066365;1.334705427;0.200128598;0.005594053;0.022336908;-0.014047841;-0.00354165;0.019104764;-0.027995909
st.074;38.00922022;38.29899597;37.63294172;20.35836654;27.88893461;14.22587621;231.7437126;247.141428;219.8495197;7.806535963;17.28651786;3.578869551;8.04744453;8.123350382;7.944988549;2.646114341;2.666509598;2.628286749;2.330592562;2.345789552;2.315404773;0.628766117;1.393700883;0.405230537;0.014610113;0.054629212;0.00693683;1.926055687;2.299185991;1.523385301;0.132538956;0.153991159;0.114411763;0.761937921;1.577865407;0.305308539;0.117618201;0.287710682;0.045329114;0.45066365;1.334705427;0.200128598;0.005594053;0.022336908;-0.014047841;-0.00354165;0.019104764;-0.027995909
st.075;38.00922022;38.29899597;37.63294172;20.35836654;27.88893461;14.22587621;231.7437126;247.141428;219.8495197;7.806535963;17.28651786;3.578869551;8.04744453;8.123350382;7.944988549;2.646114341;2.666509598;2.628286749;2.330592562;2.345789552;2.315404773;0.628766117;1.393700883;0.405230537;0.014610113;0.054629212;0.00693683;1.926055687;2.299185991;1.523385301;0.132538956;0.153991159;0.114411763;0.761937921;1.577865407;0.305308539;0.117618201;0.287710682;0.045329114;0.45066365;1.334705427;0.200128598;0.005594053;0.022336908;-0.014047841;-0.00354165;0.019104764;-0.027995909
st.079;37.87757492;38.26299994;37.47465733;19.81685944;26.88169043;13.64775971;234.4162626;251.6565203;222.0497938;9.96078825;23.56957926;3.741571597;8.061706591;8.139347485;7.951656342;2.651928616;2.698650701;2.631555285;2.334415063;2.370417867;2.31546545;0.669066356;1.359729256;0.274258724;0.012152019;0.025127786;0.006941775;2.067832513;3.15366762;1.5824696;0.144436049;0.321930408;0.091995877;0.953821148;2.686359337;0.289757226;0.172626917;0.420790008;0.049263739;0.625368059;1.884026119;0.189054749;-0.002583991;0.011997585;-0.018308641;-0.009987798;0.015034172;-0.041629195
st.080;37.87757492;38.26299994;37.47465733;19.81685944;26.88169043;13.64775971;234.4162626;251.6565203;222.0497938;9.96078825;23.56957926;3.741571597;8.061706591;8.139347485;7.951656342;2.651928616;2.698650701;2.631555285;2.334415063;2.370417867;2.31546545;0.669066356;1.359729256;0.274258724;0.012152019;0.025127786;0.006941775;2.067832513;3.15366762;1.5824696;0.144436049;0.321930408;0.091995877;0.953821148;2.686359337;0.289757226;0.172626917;0.420790008;0.049263739;0.625368059;1.884026119;0.189054749;-0.002583991;0.011997585;-0.018308641;-0.009987798;0.015034172;-0.041629195
st.081;37.87757492;38.26299994;37.47465733;19.81685944;26.88169043;13.64775971;234.4162626;251.6565203;222.0497938;9.96078825;23.56957926;3.741571597;8.061706591;8.139347485;7.951656342;2.651928616;2.698650701;2.631555285;2.334415063;2.370417867;2.31546545;0.669066356;1.359729256;0.274258724;0.012152019;0.025127786;0.006941775;2.067832513;3.15366762;1.5824696;0.144436049;0.321930408;0.091995877;0.953821148;2.686359337;0.289757226;0.172626917;0.420790008;0.049263739;0.625368059;1.884026119;0.189054749;-0.002583991;0.011997585;-0.018308641;-0.009987798;0.015034172;-0.041629195
st.082;38.00437839;38.30439711;37.72786617;19.87862796;26.48633146;13.9584229;233.1988177;248.9456882;220.9591293;7.645651565;12.87956667;3.524526209;8.055895785;8.132679105;7.958058298;2.647391889;2.6844244;2.630216777;2.331914614;2.361560315;2.315890163;0.628235334;0.902153872;0.355169065;0.011257409;0.020802127;0.006994884;1.985169881;2.681745172;1.60158892;0.13784714;0.218706541;0.099865239;0.804574072;2.112282455;0.303877294;0.128692378;0.277486961;0.047188887;0.464420792;1.003424376;0.216989635;-0.004828349;0.00757825;-0.024713433;-0.002274171;0.017304388;-0.024430176
st.083;38.00437839;38.30439711;37.72786617;19.87862796;26.48633146;13.9584229;233.1988177;248.9456882;220.9591293;7.645651565;12.87956667;3.524526209;8.055895785;8.132679105;7.958058298;2.647391889;2.6844244;2.630216777;2.331914614;2.361560315;2.315890163;0.628235334;0.902153872;0.355169065;0.011257409;0.020802127;0.006994884;1.985169881;2.681745172;1.60158892;0.13784714;0.218706541;0.099865239;0.804574072;2.112282455;0.303877294;0.128692378;0.277486961;0.047188887;0.464420792;1.003424376;0.216989635;-0.004828349;0.00757825;-0.024713433;-0.002274171;0.017304388;-0.024430176
st.084;38.00437839;38.30439711;37.72786617;19.87862796;26.48633146;13.9584229;233.1988177;248.9456882;220.9591293;7.645651565;12.87956667;3.524526209;8.055895785;8.132679105;7.958058298;2.647391889;2.6844244;2.630216777;2.331914614;2.361560315;2.315890163;0.628235334;0.902153872;0.355169065;0.011257409;0.020802127;0.006994884;1.985169881;2.681745172;1.60158892;0.13784714;0.218706541;0.099865239;0.804574072;2.112282455;0.303877294;0.128692378;0.277486961;0.047188887;0.464420792;1.003424376;0.216989635;-0.004828349;0.00757825;-0.024713433;-0.002274171;0.017304388;-0.024430176
st.085;37.96460516;38.29288368;37.5982914;19.96985154;26.77249775;13.92951622;233.3131701;250.057016;221.394455;8.108275981;16.3867075;3.454116821;8.056219957;8.133026123;7.954131126;2.650153376;2.696196628;2.631965613;2.33368159;2.3691185;2.316882133;0.663836543;1.010266346;0.380559658;0.012332697;0.026642025;0.007331105;2.026221809;2.878033829;1.602403128;0.144958997;0.278223613;0.10023776;0.863536536;2.439312005;0.274126911;0.131068662;0.289285457;0.047048775;0.480959728;1.296831;0.203206889;-0.003228172;0.017248669;-0.026562485;-0.005545738;0.03544279;-0.04556603
st.086;37.96460516;38.29288368;37.5982914;19.96985154;26.77249775;13.92951622;233.3131701;250.057016;221.394455;8.108275981;16.3867075;3.454116821;8.056219957;8.133026123;7.954131126;2.650153376;2.696196628;2.631965613;2.33368159;2.3691185;2.316882133;0.663836543;1.010266346;0.380559658;0.012332697;0.026642025;0.007331105;2.026221809;2.878033829;1.602403128;0.144958997;0.278223613;0.10023776;0.863536536;2.439312005;0.274126911;0.131068662;0.289285457;0.047048775;0.480959728;1.296831;0.203206889;-0.003228172;0.017248669;-0.026562485;-0.005545738;0.03544279;-0.04556603
st.087;37.96460516;38.29288368;37.5982914;19.96985154;26.77249775;13.92951622;233.3131701;250.057016;221.394455;8.108275981;16.3867075;3.454116821;8.056219957;8.133026123;7.954131126;2.650153376;2.696196628;2.631965613;2.33368159;2.3691185;2.316882133;0.663836543;1.010266346;0.380559658;0.012332697;0.026642025;0.007331105;2.026221809;2.878033829;1.602403128;0.144958997;0.278223613;0.10023776;0.863536536;2.439312005;0.274126911;0.131068662;0.289285457;0.047048775;0.480959728;1.296831;0.203206889;-0.003228172;0.017248669;-0.026562485;-0.005545738;0.03544279;-0.04556603
st.088;38.05061821;38.29148674;37.85424185;19.70616196;26.411551;13.92614245;233.0574805;247.977869;217.5062714;7.296853609;13.27774346;3.630266935;8.05574176;8.131135106;7.956979692;2.648719502;2.669692934;2.630296588;2.33454055;2.352535129;2.315697342;0.76214543;1.363235563;0.405695081;0.014012176;0.035456422;0.006490661;2.050191515;2.575732887;1.63703312;0.141246305;0.191930933;0.095605467;0.799816185;1.648883715;0.261157352;0.119457432;0.271475187;0.04468512;0.450186873;0.917843446;0.184248045;-0.00082399;0.022280053;-0.061401454;0.00749635;0.06153389;-0.017963272
st.089;38.05061821;38.29148674;37.85424185;19.70616196;26.411551;13.92614245;233.0574805;247.977869;217.5062714;7.296853609;13.27774346;3.630266935;8.05574176;8.131135106;7.956979692;2.648719502;2.669692934;2.630296588;2.33454055;2.352535129;2.315697342;0.76214543;1.363235563;0.405695081;0.014012176;0.035456422;0.006490661;2.050191515;2.575732887;1.63703312;0.141246305;0.191930933;0.095605467;0.799816185;1.648883715;0.261157352;0.119457432;0.271475187;0.04468512;0.450186873;0.917843446;0.184248045;-0.00082399;0.022280053;-0.061401454;0.00749635;0.06153389;-0.017963272
st.090;38.05061821;38.29148674;37.85424185;19.70616196;26.411551;13.92614245;233.0574805;247.977869;217.5062714;7.296853609;13.27774346;3.630266935;8.05574176;8.131135106;7.956979692;2.648719502;2.669692934;2.630296588;2.33454055;2.352535129;2.315697342;0.76214543;1.363235563;0.405695081;0.014012176;0.035456422;0.006490661;2.050191515;2.575732887;1.63703312;0.141246305;0.191930933;0.095605467;0.799816185;1.648883715;0.261157352;0.119457432;0.271475187;0.04468512;0.450186873;0.917843446;0.184248045;-0.00082399;0.022280053;-0.061401454;0.00749635;0.06153389;-0.017963272
st.091;37.84835353;38.2868025;37.55437597;19.39641619;26.39795409;13.67110666;233.8009772;251.5358327;212.0692529;10.24004516;21.58173498;3.098075761;8.064896444;8.135247336;7.965954251;2.670928095;2.705415779;2.647321463;2.353212808;2.380405267;2.333666775;1.574346595;2.709527228;0.518065651;0.028996006;0.059621532;0.008589333;2.576565185;3.497236967;1.960681902;0.174667538;0.255584798;0.113758222;0.978169381;2.19585077;0.259130253;0.135353841;0.318785459;0.053541332;0.678200803;1.637850695;0.247225983;0.026667349;0.069615021;-0.027746541;-0.0242105;0.009605521;-0.066712205
st.092;37.84835353;38.2868025;37.55437597;19.39641619;26.39795409;13.67110666;233.8009772;251.5358327;212.0692529;10.24004516;21.58173498;3.098075761;8.064896444;8.135247336;7.965954251;2.670928095;2.705415779;2.647321463;2.353212808;2.380405267;2.333666775;1.574346595;2.709527228;0.518065651;0.028996006;0.059621532;0.008589333;2.576565185;3.497236967;1.960681902;0.174667538;0.255584798;0.113758222;0.978169381;2.19585077;0.259130253;0.135353841;0.318785459;0.053541332;0.678200803;1.637850695;0.247225983;0.026667349;0.069615021;-0.027746541;-0.0242105;0.009605521;-0.066712205
st.093;37.84835353;38.2868025;37.55437597;19.39641619;26.39795409;13.67110666;233.8009772;251.5358327;212.0692529;10.24004516;21.58173498;3.098075761;8.064896444;8.135247336;7.965954251;2.670928095;2.705415779;2.647321463;2.353212808;2.380405267;2.333666775;1.574346595;2.709527228;0.518065651;0.028996006;0.059621532;0.008589333;2.576565185;3.497236967;1.960681902;0.174667538;0.255584798;0.113758222;0.978169381;2.19585077;0.259130253;0.135353841;0.318785459;0.053541332;0.678200803;1.637850695;0.247225983;0.026667349;0.069615021;-0.027746541;-0.0242105;0.009605521;-0.066712205
st.094;38.06403954;38.36424303;37.81582737;19.29487362;26.30415678;13.66857362;233.1050038;248.3875561;212.0978527;7.244570588;12.53800499;3.961448729;8.059651174;8.130299091;7.964178801;2.655255773;2.679687679;2.638571441;2.341258035;2.359457105;2.325612605;0.944603174;1.366325572;0.407902583;0.018357959;0.041470423;0.007582338;2.175232148;2.801671058;1.764936864;0.155523197;0.228260618;0.105031868;0.806015951;1.870034799;0.263435815;0.12752114;0.274503434;0.045267253;0.485476604;0.964816414;0.222605411;0.006826582;0.019379579;-0.022635035;-0.02343986;0.009283835;-0.055067541
st.095;38.06403954;38.36424303;37.81582737;19.29487362;26.30415678;13.66857362;233.1050038;248.3875561;212.0978527;7.244570588;12.53800499;3.961448729;8.059651174;8.130299091;7.964178801;2.655255773;2.679687679;2.638571441;2.341258035;2.359457105;2.325612605;0.944603174;1.366325572;0.407902583;0.018357959;0.041470423;0.007582338;2.175232148;2.801671058;1.764936864;0.155523197;0.228260618;0.105031868;0.806015951;1.870034799;0.263435815;0.12752114;0.274503434;0.045267253;0.485476604;0.964816414;0.222605411;0.006826582;0.019379579;-0.022635035;-0.02343986;0.009283835;-0.055067541
st.096;38.06403954;38.36424303;37.81582737;19.29487362;26.30415678;13.66857362;233.1050038;248.3875561;212.0978527;7.244570588;12.53800499;3.961448729;8.059651174;8.130299091;7.964178801;2.655255773;2.679687679;2.638571441;2.341258035;2.359457105;2.325612605;0.944603174;1.366325572;0.407902583;0.018357959;0.041470423;0.007582338;2.175232148;2.801671058;1.764936864;0.155523197;0.228260618;0.105031868;0.806015951;1.870034799;0.263435815;0.12752114;0.274503434;0.045267253;0.485476604;0.964816414;0.222605411;0.006826582;0.019379579;-0.022635035;-0.02343986;0.009283835;-0.055067541
st.097;38.10654074;38.39684601;37.88213692;19.25604268;26.49698181;13.72705593;233.2899503;249.9637222;213.8197037;7.576489226;13.68382292;4.464241076;8.059165237;8.13018589;7.962281752;2.653564441;2.673993778;2.639532971;2.340178358;2.355798578;2.324580216;0.83341088;1.088828492;0.395817477;0.016657913;0.03389988;0.007308954;2.110582933;2.663656998;1.753391957;0.15332106;0.216962649;0.113175333;0.801551543;1.805395973;0.287585205;0.139607021;0.284985653;0.051664921;0.497263097;1.076902902;0.234088972;0.023508414;0.052534922;-0.020158017;-0.016952466;0.005722818;-0.038576476
st.098;38.10654074;38.39684601;37.88213692;19.25604268;26.49698181;13.72705593;233.2899503;249.9637222;213.8197037;7.576489226;13.68382292;4.464241076;8.059165237;8.13018589;7.962281752;2.653564441;2.673993778;2.639532971;2.340178358;2.355798578;2.324580216;0.83341088;1.088828492;0.395817477;0.016657913;0.03389988;0.007308954;2.110582933;2.663656998;1.753391957;0.15332106;0.216962649;0.113175333;0.801551543;1.805395973;0.287585205;0.139607021;0.284985653;0.051664921;0.497263097;1.076902902;0.234088972;0.023508414;0.052534922;-0.020158017;-0.016952466;0.005722818;-0.038576476
st.099;38.10654074;38.39684601;37.88213692;19.25604268;26.49698181;13.72705593;233.2899503;249.9637222;213.8197037;7.576489226;13.68382292;4.464241076;8.059165237;8.13018589;7.962281752;2.653564441;2.673993778;2.639532971;2.340178358;2.355798578;2.324580216;0.83341088;1.088828492;0.395817477;0.016657913;0.03389988;0.007308954;2.110582933;2.663656998;1.753391957;0.15332106;0.216962649;0.113175333;0.801551543;1.805395973;0.287585205;0.139607021;0.284985653;0.051664921;0.497263097;1.076902902;0.234088972;0.023508414;0.052534922;-0.020158017;-0.016952466;0.005722818;-0.038576476
st.100;38.10961904;38.39048862;37.90766287;19.20272539;26.55903006;13.70857418;233.4698393;249.9864445;214.1006565;7.157200446;12.39530456;4.208581448;8.059631646;8.130635262;7.96233964;2.65306724;2.67386049;2.63920179;2.34004883;2.355748445;2.324133873;0.816190643;1.070646569;0.404152758;0.016457588;0.033666792;0.007865442;2.094204885;2.636978984;1.761527658;0.15306989;0.211425724;0.115544681;0.801227676;1.789245963;0.286282852;0.130419891;0.261041777;0.052253124;0.466159492;0.978704028;0.225791719;0.010381677;0.03529218;-0.031228351;-0.011915515;0.009295445;-0.034038007
st.101;38.10961904;38.39048862;37.90766287;19.20272539;26.55903006;13.70857418;233.4698393;249.9864445;214.1006565;7.157200446;12.39530456;4.208581448;8.059631646;8.130635262;7.96233964;2.65306724;2.67386049;2.63920179;2.34004883;2.355748445;2.324133873;0.816190643;1.070646569;0.404152758;0.016457588;0.033666792;0.007865442;2.094204885;2.636978984;1.761527658;0.15306989;0.211425724;0.115544681;0.801227676;1.789245963;0.286282852;0.130419891;0.261041777;0.052253124;0.466159492;0.978704028;0.225791719;0.010381677;0.03529218;-0.031228351;-0.011915515;0.009295445;-0.034038007
st.102;38.10961904;38.39048862;37.90766287;19.20272539;26.55903006;13.70857418;233.4698393;249.9864445;214.1006565;7.157200446;12.39530456;4.208581448;8.059631646;8.130635262;7.96233964;2.65306724;2.67386049;2.63920179;2.34004883;2.355748445;2.324133873;0.816190643;1.070646569;0.404152758;0.016457588;0.033666792;0.007865442;2.094204885;2.636978984;1.761527658;0.15306989;0.211425724;0.115544681;0.801227676;1.789245963;0.286282852;0.130419891;0.261041777;0.052253124;0.466159492;0.978704028;0.225791719;0.010381677;0.03529218;-0.031228351;-0.011915515;0.009295445;-0.034038007
st.103;38.11124188;38.38377533;37.91542435;19.19900238;26.57805519;13.68144674;233.4138057;250.0983322;214.0180038;7.18889128;12.15305014;4.182557201;8.059660486;8.13137064;7.962226963;2.652630747;2.673326993;2.638658667;2.339700397;2.355282784;2.323543644;0.801778183;1.045676571;0.407537323;0.01608384;0.032089036;0.007874647;2.088526506;2.618616676;1.763225639;0.152000823;0.207481886;0.115537764;0.809129064;1.787471235;0.313127559;0.131209423;0.267783718;0.052545379;0.468869093;0.960789931;0.224578893;0.007058853;0.033719722;-0.043853004;-0.008757052;0.010175342;-0.031942319
st.104;38.11124188;38.38377533;37.91542435;19.19900238;26.57805519;13.68144674;233.4138057;250.0983322;214.0180038;7.18889128;12.15305014;4.182557201;8.059660486;8.13137064;7.962226963;2.652630747;2.673326993;2.638658667;2.339700397;2.355282784;2.323543644;0.801778183;1.045676571;0.407537323;0.01608384;0.032089036;0.007874647;2.088526506;2.618616676;1.763225639;0.152000823;0.207481886;0.115537764;0.809129064;1.787471235;0.313127559;0.131209423;0.267783718;0.052545379;0.468869093;0.960789931;0.224578893;0.007058853;0.033719722;-0.043853004;-0.008757052;0.010175342;-0.031942319
st.105;38.11124188;38.38377533;37.91542435;19.19900238;26.57805519;13.68144674;233.4138057;250.0983322;214.0180038;7.18889128;12.15305014;4.182557201;8.059660486;8.13137064;7.962226963;2.652630747;2.673326993;2.638658667;2.339700397;2.355282784;2.323543644;0.801778183;1.045676571;0.407537323;0.01608384;0.032089036;0.007874647;2.088526506;2.618616676;1.763225639;0.152000823;0.207481886;0.115537764;0.809129064;1.787471235;0.313127559;0.131209423;0.267783718;0.052545379;0.468869093;0.960789931;0.224578893;0.007058853;0.033719722;-0.043853004;-0.008757052;0.010175342;-0.031942319
st.106;38.11263161;38.35850525;37.92902478;19.14223673;26.65214174;13.49496451;234.0888512;251.2837275;214.3525404;8.133532584;12.80779474;4.433696834;8.061351279;8.136651126;7.96129994;2.650795411;2.670655359;2.634623918;2.337745038;2.353140419;2.319301475;0.717181023;0.935574916;0.415415929;0.013111667;0.021749469;0.007926139;2.071424183;2.565121456;1.763769735;0.144132106;0.196797187;0.106241477;0.892282702;1.810878743;0.459439741;0.155653616;0.367999315;0.05580857;0.554157688;1.131687061;0.234964754;0.002793894;0.021734643;-0.046727101;0.002354562;0.016866678;-0.01030285
st.107;38.11263161;38.35850525;37.92902478;19.14223673;26.65214174;13.49496451;234.0888512;251.2837275;214.3525404;8.133532584;12.80779474;4.433696834;8.061351279;8.136651126;7.96129994;2.650795411;2.670655359;2.634623918;2.337745038;2.353140419;2.319301475;0.717181023;0.935574916;0.415415929;0.013111667;0.021749469;0.007926139;2.071424183;2.565121456;1.763769735;0.144132106;0.196797187;0.106241477;0.892282702;1.810878743;0.459439741;0.155653616;0.367999315;0.05580857;0.554157688;1.131687061;0.234964754;0.002793894;0.021734643;-0.046727101;0.002354562;0.016866678;-0.01030285
st.108;38.11263161;38.35850525;37.92902478;19.14223673;26.65214174;13.49496451;234.0888512;251.2837275;214.3525404;8.133532584;12.80779474;4.433696834;8.061351279;8.136651126;7.96129994;2.650795411;2.670655359;2.634623918;2.337745038;2.353140419;2.319301475;0.717181023;0.935574916;0.415415929;0.013111667;0.021749469;0.007926139;2.071424183;2.565121456;1.763769735;0.144132106;0.196797187;0.106241477;0.892282702;1.810878743;0.459439741;0.155653616;0.367999315;0.05580857;0.554157688;1.131687061;0.234964754;0.002793894;0.021734643;-0.046727101;0.002354562;0.016866678;-0.01030285
st.109;38.11344973;38.3558225;37.93083445;19.18422395;26.59452031;13.60050761;233.5725719;250.7790293;213.9767924;7.666528805;12.2366422;4.294358794;8.060202981;8.134103012;7.961708419;2.651345481;2.671526925;2.635520267;2.338425614;2.353775326;2.320982281;0.748252663;0.953084143;0.415368674;0.014281726;0.025374018;0.007905328;2.076730438;2.575974909;1.76494174;0.14748811;0.19863099;0.111385128;0.857396623;1.796168423;0.404203242;0.143873196;0.32384485;0.053440665;0.511671128;0.98056912;0.228592548;0.002975895;0.029556556;-0.063193507;0.000432721;0.027235175;-0.021117665
st.110;38.11344973;38.3558225;37.93083445;19.18422395;26.59452031;13.60050761;233.5725719;250.7790293;213.9767924;7.666528805;12.2366422;4.294358794;8.060202981;8.134103012;7.961708419;2.651345481;2.671526925;2.635520267;2.338425614;2.353775326;2.320982281;0.748252663;0.953084143;0.415368674;0.014281726;0.025374018;0.007905328;2.076730438;2.575974909;1.76494174;0.14748811;0.19863099;0.111385128;0.857396623;1.796168423;0.404203242;0.143873196;0.32384485;0.053440665;0.511671128;0.98056912;0.228592548;0.002975895;0.029556556;-0.063193507;0.000432721;0.027235175;-0.021117665
st.111;38.11344973;38.3558225;37.93083445;19.18422395;26.59452031;13.60050761;233.5725719;250.7790293;213.9767924;7.666528805;12.2366422;4.294358794;8.060202981;8.134103012;7.961708419;2.651345481;2.671526925;2.635520267;2.338425614;2.353775326;2.320982281;0.748252663;0.953084143;0.415368674;0.014281726;0.025374018;0.007905328;2.076730438;2.575974909;1.76494174;0.14748811;0.19863099;0.111385128;0.857396623;1.796168423;0.404203242;0.143873196;0.32384485;0.053440665;0.511671128;0.98056912;0.228592548;0.002975895;0.029556556;-0.063193507;0.000432721;0.027235175;-0.021117665
st.112;38.1090073;38.2686245;37.91767502;19.24997839;26.7185482;13.63466063;232.5369513;250.2834534;212.6722092;6.781817052;10.32658377;3.565255094;8.058683173;8.132995129;7.954148149;2.650916821;2.668942356;2.634063172;2.338354547;2.352032042;2.320180917;0.739350624;0.920419165;0.47680971;0.013916258;0.024815543;0.007852146;2.081681927;2.531709242;1.762838054;0.148602708;0.19509334;0.112299763;0.866892452;1.755463612;0.382598314;0.128036545;0.319385898;0.04469003;0.4571089;0.964527357;0.197894077;0.017442944;0.083964533;-0.087056005;0.00113892;0.013712126;-0.017875608
st.113;38.1090073;38.2686245;37.91767502;19.24997839;26.7185482;13.63466063;232.5369513;250.2834534;212.6722092;6.781817052;10.32658377;3.565255094;8.058683173;8.132995129;7.954148149;2.650916821;2.668942356;2.634063172;2.338354547;2.352032042;2.320180917;0.739350624;0.920419165;0.47680971;0.013916258;0.024815543;0.007852146;2.081681927;2.531709242;1.762838054;0.148602708;0.19509334;0.112299763;0.866892452;1.755463612;0.382598314;0.128036545;0.319385898;0.04469003;0.4571089;0.964527357;0.197894077;0.017442944;0.083964533;-0.087056005;0.00113892;0.013712126;-0.017875608
